Service_ID,Customer_ID,Vehicle_ID,Service_Date,Service_Type,Service_Cost,Service_Center
a3d5210a-1497-4501-b970-531143d0fb63,6098,4840,2022-12-22,Engine Diagnostics,485.3,Maillet
55e244a8-0154-4900-ad98-a02bfa879265,8520,6280,2023-08-22,Battery Check,1568.88,Le Roux
ca849361-d0b5-4819-9f28-499e5904c0c3,8452,3626,2024-08-27,Oil Change,773.86,Bouchet S.A.
66f9a8e7-31cd-473d-beef-5e3c0a1dc029,8725,5398,2022-08-12,Brake Repair,708.67,Gomez
42e004bd-5985-4ad9-8f13-7193ef7ce6b5,5854,3210,2024-04-12,Battery Check,1487.02,Dumas SARL
ff5ea5e9-9ba2-4aaf-8a74-dce88e0d976a,9031,2351,2020-05-20,Tire Replacement,412.84,Pichon
5dc78ac1-04fc-42b8-bacc-6beb11818600,5361,3122,2022-05-12,Brake Repair,1392.13,Olivier
704a93aa-3654-47a5-af67-ac1d031344c5,5837,5419,2023-09-06,Battery Check,174.86,Lefèvre S.A.R.L.
4bfb390e-6b40-481f-be31-a2693f495f51,8775,4379,2023-09-19,Engine Diagnostics,514.12,Fouquet S.A.S.
5f76d3e8-8867-4e52-8e1f-d8cf5071c025,5431,2884,2021-09-11,Battery Check,1745.24,Marin
e484efca-0a8b-4033-8072-7643a71ecf4a,7803,5752,2022-04-08,Tire Replacement,1128.62,Adam Charpentier S.A.R.L.
b61e9e1e-f392-415e-8871-8e2af6477703,9743,3299,2022-06-25,Battery Check,1157.23,Perrot
2348ec39-ff05-46ea-8841-020cc52bf944,6528,3219,2021-09-29,Battery Check,1547.9,Imbert
59b57391-9f22-4d39-8e1c-819860fae3d1,3929,6890,2022-02-10,Tire Replacement,691.33,Marion
d587971a-eaab-4fc1-8d86-869278b369ce,5485,5625,2024-06-20,Engine Diagnostics,1318.03,Moulin Lecomte SA
11efe432-07f7-4ba2-bac9-d80b271c9438,1209,5287,2023-09-24,Brake Repair,225.5,Royer
629ebb10-4924-46de-b9ae-b797df42862b,10993,2571,2025-01-07,Battery Check,587.2,Mercier S.A.S.
778b5ee1-60ca-4d58-bc73-979ea1bb810b,9336,4075,2024-05-16,Battery Check,1749.34,Lemaître Marion et Fils
69008bcc-7c41-4c6e-add5-414a3e5fdbab,9961,3163,2021-05-09,Brake Repair,1045.91,Merle
769f2a28-71b8-49a6-9e61-12bbb5ed3916,1974,3563,2021-05-30,Battery Check,278.94,Roger
5cbd3705-2f64-4231-b2fa-fa4d75795c10,6984,6520,2021-06-30,Oil Change,500.85,Meyer S.A.R.L.
2d925863-8ae1-4881-9df9-c8c4efd32077,4945,4586,2022-08-10,Engine Diagnostics,588.98,Lemaire S.A.R.L.
7cff0b9e-944e-4ceb-a9b0-fc621f8466d0,1581,3934,2023-01-30,Tire Replacement,149.73,Lombard
71498b2b-5c7d-48b7-b1e4-5250671c4efe,8699,2790,2020-05-24,Battery Check,656.76,Foucher
fb880449-613b-493c-8e1e-7bd5050664a7,6490,5358,2022-10-24,Tire Replacement,1382.14,Marty Teixeira S.A.R.L.
a6c8f8d6-c2d9-453e-966b-1003bc3dc89b,8177,4095,2020-02-18,Brake Repair,137.62,Valette
210aa433-df70-4c3a-b682-91bcf0fdab47,10351,6997,2024-09-15,Brake Repair,640.51,Lefebvre Martinez SA
99c26329-a900-44d3-80ba-b5c0fc8d67e5,2154,2221,2022-12-29,Brake Repair,492.31,Peron
e95fefdc-51b8-41f5-a63f-d8ef0defb615,8600,3673,2022-07-21,Brake Repair,1003.57,Rolland Hoareau SA
d7e0724b-964f-490c-b4df-81ca526ebd6f,10374,5521,2022-11-06,Battery Check,213.62,Fernandes
63e657fd-6d96-4a54-8b96-699f55526bc0,4334,6085,2024-03-09,Brake Repair,1683.74,Bourdon
dc4007d9-ce1f-4e37-a019-d29601ad24c6,8502,3534,2023-02-15,Tire Replacement,1476.86,Lecomte Garcia S.A.
85dafd89-9911-4d07-a0d7-2820f71cdf52,6813,5282,2023-10-26,Brake Repair,1514.22,Bouvet
70c3fe4a-eb66-40f3-bc2b-a3cfcb34eb5e,9494,3335,2023-07-14,Battery Check,1418.34,Dupuy
371ed4f3-1452-43a0-9c59-a76cb170da40,9531,6880,2024-01-09,Oil Change,214.05,Chevallier Marques S.A.R.L.
98760042-31d4-4df6-bc09-db6876d0a3f6,4277,5864,2020-03-21,Oil Change,237.55,Marques
b50ed389-d2bf-49d0-ad16-93288011160a,4802,2778,2021-06-29,Oil Change,760.9,Leduc Munoz SARL
83180ab2-db7c-4023-b0c0-746716fbe052,7382,6601,2021-11-25,Engine Diagnostics,144.14,Blondel SARL
51db166c-be25-42a6-9b56-8d2b18be5d4b,3911,3931,2022-01-26,Tire Replacement,934.84,Dubois Julien S.A.
f969ccaa-f4de-4bb2-8480-3879ca93cf0d,5293,6765,2022-02-28,Engine Diagnostics,385.56,Roy
69112c57-ca44-42d5-8f31-9f932cef8111,2761,6630,2020-10-05,Oil Change,702.88,Dupont
16184760-b327-4137-a80b-4c177114ec45,4850,5819,2021-06-21,Battery Check,413.2,Lucas Lucas SARL
03c07249-56df-4e75-9529-c2325826df2c,3630,3048,2024-04-20,Oil Change,997.27,Blin Langlois S.A.
0504fe42-3692-4e84-ac6c-bdbf9c6dbff6,3611,4926,2020-09-15,Battery Check,220.58,Lacombe S.A.R.L.
74190cc4-b7e2-490e-8fd2-1351ef5fe8f2,7560,5068,2020-09-20,Brake Repair,1290.79,Bertin
cf45aae7-07bf-464d-a1ac-2d1864e238b2,10781,2917,2020-06-29,Battery Check,869.27,Roy Bodin S.A.R.L.
18dc0e49-b56a-48da-9324-527f8d612d69,5437,2910,2023-09-13,Engine Diagnostics,1365.26,Baudry
c0b49faa-8112-4f40-af2c-7babf1801fa7,10934,5724,2020-07-14,Oil Change,1098.24,Bonnin
5b6ba1a1-25b8-4250-a5b1-320acb4ab8b3,7345,5405,2024-12-11,Brake Repair,543.14,Salmon et Fils
38770e55-a230-4ac2-955e-e5b5b4cb8ec0,9373,6351,2021-06-26,Tire Replacement,1235.46,Charles
f6faa0a1-55aa-47f2-a9c7-a3b76afa2b63,3143,5465,2024-12-22,Tire Replacement,251.37,Moulin
17f34bb4-8dd6-42f9-9af3-013acd474ca3,5684,2051,2023-04-17,Brake Repair,560.41,Dumas
3e831e06-0c8a-4bd7-9a38-ded134721148,8958,5627,2024-07-18,Battery Check,295.0,Leroux
e4fb4aa4-cedc-402a-827b-13ef3864bc68,4817,2061,2024-09-29,Oil Change,191.79,Renault
6585d31f-d623-47b9-9782-8292be8c125c,9628,2238,2021-12-23,Battery Check,1426.95,Ribeiro S.A.
b6609730-c224-47aa-bb72-ee1561ec5e05,2498,2097,2020-03-29,Battery Check,821.94,Valentin Merle S.A.S.
d4db56fb-8afd-4f72-a8d2-734a5f373174,4283,3437,2022-02-07,Tire Replacement,203.43,Delorme
c59a4dc0-1af8-499b-b78f-299bbfcc3498,4255,4358,2020-06-08,Battery Check,1724.52,Foucher
f24032ae-e02f-4f47-84bd-cecfc1413de5,2203,5091,2020-07-24,Tire Replacement,625.24,Lombard et Fils
5c3f17b7-9f9e-47d7-bb70-f611c35e8442,6990,3351,2022-11-09,Battery Check,1493.52,Leroux
24b33d4c-2786-4e37-9070-b5e26e3e1bdd,6216,4462,2024-04-24,Tire Replacement,937.04,Legrand Poirier S.A.
df852858-da74-4327-b072-16a8dd176004,4090,5205,2020-07-17,Battery Check,1237.05,Reynaud
82da24aa-bef0-41f5-ad23-f3c436889779,10047,2084,2023-07-31,Tire Replacement,1052.64,Mercier S.A.
2ecf7fce-2839-4869-a9cd-51d8aef44c7f,6520,4458,2020-10-02,Oil Change,1800.18,Denis S.A.S.
1e7732d3-4d48-482d-b33b-d370a9745238,3498,3502,2022-05-05,Engine Diagnostics,1921.47,Da Silva SARL
1d3a7bd2-d9b9-450c-8f1c-819be9289ad6,10676,5177,2021-12-05,Tire Replacement,666.25,Durand
8fb72e24-a6df-4ef7-bd63-5374c4746c12,2400,2812,2022-01-20,Oil Change,1178.93,Da Silva
6dd1ca50-1c77-4be4-9318-cafc60274148,8465,5418,2020-02-04,Tire Replacement,98.87,Labbé
11f3ac60-83b8-4c20-92b3-c9df6c6e43ea,3729,2469,2023-05-21,Brake Repair,1620.05,Chauveau Potier et Fils
a89a3c2d-581a-45a5-989a-e0ee65dcce0e,3864,2090,2022-02-23,Tire Replacement,915.59,Noël Peron S.A.S.
99aebdf9-1bec-4353-b777-b7076e0154e3,3842,3551,2024-02-19,Battery Check,264.69,Chevallier
79bdcf16-cd89-48dd-9498-58d07c4b51d2,2662,4207,2021-11-13,Battery Check,636.51,Marchal Alexandre S.A.S.
4e653753-903f-4187-8a12-a16370fe1f29,7506,2616,2020-08-07,Battery Check,1071.54,Robert Rocher et Fils
b3e740be-94a9-4221-9af7-e72d58bffdc5,8445,3398,2020-02-08,Tire Replacement,256.71,Le Gall SARL
d6ff24ab-c638-4a20-9f28-74b1534fd837,7765,5829,2022-02-05,Tire Replacement,84.65,Bègue Marion SARL
c296a239-a1d4-440c-b2b6-4980ca5e04f0,10097,6894,2022-08-31,Brake Repair,1380.02,Leclerc
cc39f058-b323-4641-ac0c-55f6f9ca20ba,10656,4707,2022-08-23,Battery Check,1919.32,Roussel
e59280bd-48de-4b20-baf3-698bfd3d4727,9209,4911,2022-09-16,Brake Repair,1221.48,Morin Laine SA
d3439f56-5d4c-4278-8e66-bddf4fea916b,5507,3696,2022-01-18,Battery Check,1652.65,Gillet Masse SA
fe47ce42-6d68-4cb9-98ea-9bbff74df4ce,10409,5606,2020-03-30,Oil Change,665.21,Mace Dupont S.A.
d9ca13be-d916-428b-93c0-d6a1a48559fa,8503,3473,2020-12-22,Brake Repair,1972.74,Guérin
57b93a91-6655-493b-a54d-5666b183d536,3342,6631,2022-09-18,Engine Diagnostics,1188.46,Cohen
5e4529f8-dc00-4f9e-b1e9-1abdb7f76690,1948,6827,2024-10-14,Engine Diagnostics,1135.84,Leleu
f42766ae-753c-4fd2-b92c-82af6f48a640,10212,3055,2022-05-21,Battery Check,1060.92,Verdier et Fils
bfcf7d74-2da3-4c90-861f-97227006344a,9951,5115,2020-10-29,Tire Replacement,948.69,Lucas
cb051ded-d95a-4ab7-8c9a-29672b793639,3762,3488,2021-02-24,Oil Change,906.87,Fontaine Mathieu SARL
e3fd6928-d49c-40fa-9927-60e21d9edb14,5757,6329,2022-08-29,Oil Change,487.6,Moulin S.A.R.L.
5cab60c4-f204-421b-b929-e61be749e8aa,5859,4392,2022-12-20,Engine Diagnostics,640.33,Martinez SARL
2f6907ee-6732-4805-80e0-fdb44912ef45,10857,6183,2023-09-11,Battery Check,1530.54,Sanchez
dd6cc24b-0259-4705-86d8-c2df8295a9d2,6667,2122,2024-10-26,Oil Change,944.23,Leroux
327f4f62-4401-4fda-a148-222f2baf8f12,4695,5137,2022-11-27,Tire Replacement,553.56,Fernandes SARL
8a903e1c-2347-462a-bf59-19f97ae2697c,6390,6664,2020-02-19,Brake Repair,1790.12,Delorme et Fils
2f19628f-c0f5-475b-be08-b5e35e336cf4,5839,4233,2021-03-24,Oil Change,1224.07,Leclerc
decfeffc-2b9d-4867-abe9-84f0af49c7e8,1222,6602,2024-03-15,Brake Repair,745.16,Blanchard S.A.R.L.
366fae35-4cb1-4091-be03-e29054f79a51,1671,5940,2024-10-25,Tire Replacement,929.5,Huet SARL
81e128af-d5c2-40ca-ba20-e873fb2206e0,9044,3657,2021-05-18,Tire Replacement,1498.44,Martins Chevallier S.A.
795b42c0-12ff-451c-8fd8-b41b8d7bb69b,4813,5828,2020-11-26,Brake Repair,1654.73,Teixeira
047d5cc3-2bee-4c52-9c5a-454eca733ac1,9884,4492,2022-10-15,Oil Change,107.3,Perrin
90214081-bdbb-4e3b-81c9-be45c0c8d8ee,9589,5117,2020-05-29,Engine Diagnostics,248.83,Benoit
39c16f1c-5431-4cab-bdcc-fbd30340b300,7489,6697,2020-08-08,Tire Replacement,567.49,Étienne
45481564-7316-4ef6-8471-ea395a8d9d7b,6554,2848,2020-09-15,Brake Repair,1005.97,Descamps Boucher S.A.S.
ec66df8c-654d-4dec-9e44-9ff60a959d83,8160,6529,2022-05-14,Engine Diagnostics,1765.65,Breton et Fils
bc5cda08-a611-48ca-9f6e-186d0254df4b,6675,6556,2021-06-10,Oil Change,1166.44,Fabre
1bfc38d7-9d2f-42fc-9658-fab0d9343444,2245,5867,2020-11-24,Brake Repair,1786.46,Arnaud
46c1d0f8-2a6d-4473-9df6-ff01d3e7cbba,9646,5715,2023-05-22,Tire Replacement,439.97,Rivière Martinez S.A.S.
540282d0-2a0f-4dad-81c7-c41ca328ee29,5279,3745,2020-06-02,Tire Replacement,332.99,Raynaud et Fils
3903ba3c-ffba-4b0a-9ec2-84e5af48329b,4182,2757,2025-01-24,Tire Replacement,1856.57,Techer
ea638a18-f3de-4de4-8c59-2373946a8c76,9616,3556,2022-10-10,Engine Diagnostics,144.1,Lagarde
d3eaa4d6-3077-43ce-b0b9-8c92e3e3e807,9817,3258,2024-07-08,Battery Check,1316.39,Dupuy Valette et Fils
432c2541-2ee8-4a8c-93be-a0317f07ee95,7960,4046,2020-12-31,Engine Diagnostics,1935.8,Lesage
ac549b43-a89f-43cf-8897-6c19fb9aebfe,1635,4538,2022-10-10,Brake Repair,336.12,Guillaume De Oliveira S.A.S.
55640baf-7799-499c-a278-5dd437524a91,4004,3899,2020-05-02,Battery Check,387.15,Blondel
066cf4e7-db97-4613-9443-e6b11f059623,1279,5995,2020-12-21,Battery Check,1516.27,Potier
f054ba07-8fd4-4cc1-a104-d49e23724b33,9636,5089,2023-05-28,Tire Replacement,972.11,Fernandes
d44a299c-a311-4147-89da-d2028671dcd7,8952,2273,2024-11-28,Battery Check,500.07,Salmon
80be252e-a18f-4612-aeab-d0dae4ea1c4b,10122,4210,2023-12-03,Oil Change,431.23,Pruvost
8e39a66b-eac3-4ceb-b090-7907f6ea5584,3937,3990,2024-12-06,Brake Repair,1153.73,Pons
6824f467-1ead-4990-bc49-5a1de2be0e7f,9256,6661,2023-12-04,Engine Diagnostics,1120.68,Thierry S.A.S.
e6512c94-1b67-4dc7-85d6-802b70c7ac18,6204,3923,2024-01-30,Brake Repair,880.35,Ribeiro Normand S.A.S.
8d16f7f9-4395-4d24-ad99-69c3975eb2eb,3896,5137,2021-05-26,Oil Change,1020.08,Philippe SA
deeb84fa-880d-4b99-913b-01b96a552b93,6598,5232,2023-08-07,Engine Diagnostics,73.37,Germain
b57e9cb8-18e5-427b-8099-03c0172e893a,6490,5821,2023-12-28,Battery Check,1660.76,Leconte
5248f7c5-3947-47da-96e0-da95c0c252f3,6662,6634,2022-02-17,Oil Change,1350.7,Moreau et Fils
7fb3d307-fc2d-4b10-a2d1-3ab434a241c1,8717,6601,2020-02-19,Tire Replacement,1698.37,Étienne S.A.S.
37279cb5-1759-4e9e-b3d0-f1fe307f09cb,1801,3856,2021-12-26,Battery Check,1216.77,Paris S.A.S.
4c97edc6-9cc4-4eb7-87b1-7806b258b496,2154,3193,2022-02-05,Engine Diagnostics,780.71,Traore
f7ddc1c1-f8a5-4778-8653-937e607b8b43,10881,3875,2021-01-13,Oil Change,1535.47,Dupuy
6bcbdf80-04b1-4657-8b2d-bcbf564a7144,7112,3298,2020-11-28,Tire Replacement,829.68,Guillon
ae8cc3c8-ef20-4d3f-b165-68a1eb4a1f33,4408,3226,2023-07-13,Tire Replacement,967.06,Brunel SARL
50e757d3-7bc3-40da-a372-30a03548fa41,10789,6891,2022-07-10,Engine Diagnostics,1003.04,Toussaint
f79b4a4f-f613-43e7-a3a5-a38e11fbe8c0,8950,3449,2023-04-06,Oil Change,1787.89,Dumont SA
63fb01e4-8511-402e-bcf3-5600666eeba9,10157,6535,2021-06-03,Battery Check,1486.89,Gaillard
bf46bd89-3e27-4888-b1ce-69cc62380e78,5637,3403,2020-01-18,Tire Replacement,822.99,Leleu S.A.
b5885e62-5f63-4047-bc8c-c5af1b9dd349,6237,3092,2021-08-29,Battery Check,629.85,De Sousa
60a2a55d-c489-4c22-ab93-bf005b41e9f3,7730,3698,2021-09-21,Engine Diagnostics,1835.42,Royer Bousquet SA
b0116175-de71-4f9d-b448-dbe7a17b5495,10769,6940,2023-10-10,Engine Diagnostics,382.41,Georges
a1f5c49d-537d-4ede-ab07-64fa0739124e,5482,5715,2022-11-24,Battery Check,845.99,Joseph
9d65233b-0834-4b5e-bd32-1c68fea67484,2670,2871,2023-08-04,Tire Replacement,1158.97,Laurent Pages SA
06f50585-4288-4827-a703-bf62dfdae429,8720,2532,2022-12-23,Battery Check,1453.17,Barbe Guibert et Fils
e6f3b1c8-1c44-41b2-8712-aae95c10c95a,8502,2764,2021-05-23,Oil Change,506.48,Brun
b5f1bc49-2442-4e14-aa61-dc7263dc3842,10645,3127,2020-05-17,Tire Replacement,767.66,Perez SARL
367d185c-eee5-4a6a-b1fa-94797a94440d,8130,5754,2023-05-26,Engine Diagnostics,815.77,Rocher Blanchet SARL
a05e7793-4076-46f1-a5a5-4186ed24dec9,2445,3665,2020-05-30,Oil Change,502.32,Dupont Dupré SARL
16a583d7-d30a-4427-b1fe-7a61b1720695,4790,5759,2022-03-11,Battery Check,1254.48,Didier Michaud S.A.R.L.
b8c0e28b-f50b-429c-94ad-60dbb86c5337,3827,2875,2022-03-12,Brake Repair,232.44,Gros Ferrand S.A.R.L.
d5841e55-2d03-43ed-a457-48c82a50632c,3164,5070,2021-08-27,Brake Repair,338.22,Hamon
e89fcadf-ef67-4427-96dc-3cf792920ffc,4465,6881,2024-10-29,Battery Check,1663.59,Lefèvre
1e75f290-0a0a-4d78-a45d-1394f6f0f04f,2717,6145,2021-07-21,Battery Check,237.7,Léger SARL
c3b73462-a507-4197-a0cb-292df14d7c0e,3314,5717,2024-10-02,Oil Change,627.24,Pascal
d1cba2c3-798f-40b1-826f-054c0d5909b8,7105,3553,2022-03-14,Engine Diagnostics,613.74,Hoareau Bruneau S.A.S.
c660091c-8975-4354-ae6b-ff37a14a3835,7393,2930,2023-03-15,Tire Replacement,1070.73,Da Costa
359cee24-aa10-469b-a849-8ecea2f53578,10472,5917,2020-06-07,Battery Check,1682.11,Rousset
bf299705-1a7c-48d8-b083-a87de8d8efc8,9539,3860,2023-06-02,Oil Change,1556.27,Gay Launay SA
62eccb73-b93c-4ecd-aaeb-09ec500c2a07,8347,4757,2021-01-15,Battery Check,1288.8,Joubert
20493c82-961a-465f-9b11-5dcf3b68880f,8036,3868,2021-06-09,Tire Replacement,1787.34,Legros
4b48f9c4-c011-40d6-adc8-7a50150fe3b9,4340,4447,2022-03-09,Tire Replacement,69.47,Reynaud
35a26b09-9685-4154-a9a6-93d23d4c31e4,8340,5008,2024-05-19,Engine Diagnostics,1373.09,Cohen Launay SA
c2482d5c-ec43-4b3d-9a96-59f2648b395a,9431,3155,2021-04-09,Oil Change,480.4,Hamon Deschamps SA
081ac4a6-fa95-4368-9000-d0cabbd40aa7,7151,6424,2024-04-18,Battery Check,939.82,Lefebvre Gérard S.A.S.
a14952fa-8001-4cc6-a24f-7673dbcefdf1,6137,3277,2020-01-01,Oil Change,1633.58,Lacombe
a723bf3d-beb3-458b-9dee-f1b5c3dfb5f5,5811,6598,2024-12-21,Battery Check,1691.73,Mahe
e76754a7-abd2-4d0a-a844-46b05daace38,2314,5950,2021-02-21,Battery Check,1249.9,Royer Guibert et Fils
6db6c17b-4add-4fa4-890e-9d05e9a739c4,5069,6315,2021-12-30,Tire Replacement,1795.64,Delahaye SARL
db4b79c2-14b0-42c4-a0c8-6213c0a27a9b,5501,5854,2023-09-06,Engine Diagnostics,1792.9,Guyot SA
7962e29e-c7f0-4cf9-8e28-83ec673f3228,10456,6324,2023-10-18,Battery Check,1776.95,Loiseau Gilles SARL
dbf9e0c5-3dbb-426f-8534-abfc62c8f92d,5099,4339,2021-04-01,Battery Check,1855.34,Sanchez
dacf936f-eafc-4011-820a-e28490669a3b,1470,4195,2022-05-24,Battery Check,296.96,Charles Cohen S.A.
f3ffc721-dacf-4d58-b5fe-2803433459fa,2177,6242,2021-06-10,Brake Repair,363.46,Leduc
4446c0c7-4e90-4e48-9843-cf78df48d66f,9467,6177,2023-10-01,Brake Repair,1315.26,Faure Mace S.A.S.
72362f16-56a1-441d-ad0d-83c2735fa90d,7666,2030,2023-04-20,Tire Replacement,1932.57,Chauvin
21708853-a5d5-4437-a290-712c3e2b161d,2825,6597,2022-05-30,Brake Repair,1740.03,Mace
eff5e041-4a6d-454f-99f7-145ca6f39e96,1367,3073,2024-03-19,Battery Check,226.24,Vasseur
301ac7cd-8231-43d3-bc0d-e43c1c4ef56f,7244,6125,2023-06-28,Tire Replacement,1423.46,Joseph
04301ac3-8dae-4988-8a93-48912905f68d,4708,2651,2020-07-30,Brake Repair,623.5,Grondin SA
57d0a6a3-b494-4f04-ac6e-0c3d1c339163,5677,5195,2022-03-09,Tire Replacement,1127.35,Gauthier Bousquet S.A.S.
ea5d613f-15e0-4e01-8bb3-057aeee8371a,7302,2094,2021-01-17,Engine Diagnostics,811.27,Hernandez
fee6e2e3-280f-40e2-951e-1e4a1c8c505b,4286,2221,2021-08-25,Engine Diagnostics,1088.76,Daniel
9fe75236-3be2-4b2b-b7e1-7a772fca63d6,5133,5244,2024-07-23,Battery Check,643.67,Traore
0f3e102c-d4c2-49fb-a1e6-834484c7b54b,9334,4858,2022-01-27,Engine Diagnostics,932.47,Fontaine Ledoux SA
1ef5a243-8c8b-425d-85c9-32131b1650fc,3628,3232,2020-12-26,Battery Check,1819.52,Salmon Breton SARL
6d57bd7a-f33d-4b51-8e21-394083a57078,8733,3700,2022-11-13,Oil Change,1610.97,Besson
4b057ba5-01bd-495f-b7f8-9e6b182f2b2c,5049,6860,2022-03-17,Oil Change,1048.76,Guyon Briand SA
8240a62e-d270-4ad5-b4b6-bc004a671958,5393,4697,2020-04-22,Oil Change,734.02,Valentin
43186e82-9b79-4054-826f-bc44cc664fc7,7206,5410,2020-03-17,Oil Change,1673.16,Fischer et Fils
e1b4cca4-c5b8-461e-a1d7-ee7716b04bfb,6374,5887,2022-10-16,Oil Change,794.93,Denis
59a721bf-46d1-45e2-8089-06dcd29b56fa,4422,6968,2024-04-08,Engine Diagnostics,1437.35,Moreau S.A.
98d13007-d3b9-4925-b4bf-15f88f42a987,7316,4726,2020-07-05,Battery Check,341.51,Valentin Charles SA
47967e4f-2860-45be-91d3-668f2f400769,10734,4091,2020-05-31,Battery Check,1837.51,Brun Jacquot SA
a82997c5-d14f-45b6-a2b8-c929915a08a6,1236,3590,2021-12-17,Oil Change,169.46,Goncalves S.A.
7a3a7846-ab55-4e0e-88ce-7e6256eb763f,4847,2372,2025-01-20,Brake Repair,1305.31,Delorme Voisin SARL
c9118e9e-8c35-4398-b66a-46c9c03387cd,8220,3394,2024-06-08,Battery Check,1684.04,Vasseur
fe8e21ee-8b6d-4d49-9e37-84faeac38f21,9405,6628,2022-08-18,Tire Replacement,1596.01,Lefort S.A.R.L.
9f2c43c8-66ce-4578-a898-e72a7925992e,6483,4366,2022-09-21,Tire Replacement,919.37,Bodin SA
6cb1686c-14f8-4f9e-8747-ddd6304a017f,10277,2916,2024-02-28,Tire Replacement,217.94,Voisin S.A.
1bba67a2-e455-4c77-beba-c20555cbd5a8,5130,4898,2022-01-23,Engine Diagnostics,715.7,Antoine
a33e6dab-1b00-4ac2-9ad2-a0e6d24d9dab,9194,5856,2023-07-04,Engine Diagnostics,1965.97,Buisson Gilbert S.A.R.L.
4be4f0a1-e08c-461d-82d8-1f5bced7a405,8844,5880,2022-08-04,Oil Change,696.02,Huet Giraud S.A.
52027c12-c42b-4eb0-99b2-411a33520ef0,3827,6693,2021-03-30,Brake Repair,184.74,Morvan Allard et Fils
e12e3853-b1af-49f2-beaa-05619487ee9c,4916,5609,2024-07-11,Engine Diagnostics,1105.71,Morin Pelletier SA
29bc9b00-cb09-49d9-92be-3d38636c62ce,6786,6589,2020-11-03,Tire Replacement,1628.93,Martin
2c1d61d8-9ad7-4b99-9bcc-12f2037366f4,4847,2408,2022-01-07,Battery Check,1490.51,Wagner et Fils
445c14ac-1ce6-4c0b-88a1-e6dbbb47bc8e,8153,5199,2020-08-20,Engine Diagnostics,1568.94,Merle Le Goff S.A.S.
7b5fb4cc-aea8-48e5-8de8-363049dfd8f0,9806,5224,2024-08-06,Engine Diagnostics,1265.83,Allain Berthelot SARL
5894cf14-30aa-438b-87e4-1e10364c7dc5,9805,3021,2021-03-05,Engine Diagnostics,697.84,Loiseau SA
8c8bf99d-16e1-40ec-bc8a-ac6a3e298b05,6070,5871,2023-07-13,Oil Change,1380.09,Blondel
724a4608-9045-4651-8dd1-1ebd3e2e2bd8,4416,6587,2020-09-06,Tire Replacement,433.94,Besnard Barthelemy SA
6681687c-cd81-46e5-855b-460530cd5805,5084,4118,2020-07-26,Tire Replacement,1653.79,Lévêque Jacob et Fils
cb322260-6079-4cc3-b13d-75073f0c3e87,1163,5812,2021-01-17,Tire Replacement,351.53,Lelièvre Collet SA
272a18bc-f8a7-47cb-88c7-aecee09b4f01,1073,6629,2021-09-02,Oil Change,1002.94,Aubert SA
206efb24-fe7e-4f21-92e4-2e6219976022,6027,5488,2022-09-19,Engine Diagnostics,84.52,Laroche
f5b8f56e-f147-4d70-9cef-0bcf3682307c,10214,5444,2023-10-26,Battery Check,1632.92,Baudry
00c30daa-d064-474d-84a3-414430815f79,3195,2837,2022-10-06,Tire Replacement,1803.75,Dufour
79a2b8fb-f1c3-4fd3-9ac0-2a50e598da6b,7067,2280,2020-06-30,Oil Change,276.27,Leroy Payet SARL
2170b54d-c87b-45a9-bb88-944ba34659e0,2918,6985,2022-09-06,Battery Check,705.14,De Oliveira
349052d8-a208-44c4-95eb-8521fc6d8269,8186,2733,2021-03-13,Brake Repair,1692.92,Alves S.A.R.L.
a594cfc5-fb42-4d58-b55c-a1e9cfbae460,4931,2698,2020-03-23,Tire Replacement,1030.02,Dijoux
c3b8d89b-c67d-4fb2-9c71-2d01d138223e,4548,2895,2021-05-15,Brake Repair,961.54,Imbert Le Goff S.A.R.L.
39ead9dc-886f-4adb-9b55-3c6e411c1911,9247,6501,2024-06-03,Oil Change,1283.65,Voisin
0f269727-413e-4021-aca1-6f6b23b4154d,9980,6424,2024-03-18,Brake Repair,1322.34,Grenier
d7b2061a-614b-40d6-b6b0-18726e730dd4,7461,3065,2024-03-06,Engine Diagnostics,783.26,Auger
90ea1cf7-b00b-4749-8c3d-0b279aab88db,7357,4656,2023-06-12,Engine Diagnostics,1631.22,Texier
e8945b2e-72e6-4174-b725-3a14c4519cf5,2175,3470,2023-12-07,Engine Diagnostics,236.47,Morel
e7a268fb-726e-4796-8b13-04de964a8380,3641,3915,2023-09-16,Brake Repair,326.73,Lefebvre SARL
910e19bd-a383-47d9-98ec-663e238dc933,1757,2878,2020-08-08,Engine Diagnostics,195.08,Leleu SARL
ca58856f-cf6d-4a3b-819e-802f32c4801e,9328,2683,2022-09-28,Tire Replacement,1151.66,Leroy Berger S.A.
878949b2-c9e7-450a-9439-119e740fa8e9,7207,2988,2021-03-18,Engine Diagnostics,450.69,De Oliveira
a0b7f69d-a942-4d15-97f0-d004b0e5fbef,5199,6556,2021-11-28,Oil Change,1328.44,Vaillant
7d3c02ab-6a64-4768-ac3d-35b693ac303b,5686,3411,2023-01-02,Oil Change,1907.74,Raymond Bonnet S.A.S.
248728f3-effb-4316-8045-da63419f3391,1579,6172,2023-06-12,Oil Change,399.81,Labbé
927f3fe4-77ff-432f-ac95-faf607ef6b41,2451,4914,2023-11-17,Brake Repair,1309.05,Maillard
a11dfdbd-37fb-4076-a00f-c1e462ed07ba,1829,5253,2023-11-19,Engine Diagnostics,1434.59,Humbert S.A.R.L.
